TAP_service,table_name,description
VizieR,J/ApJ/831/145/table3,"Source properties ( Yang G., Brandt W.N., Luo B., Xue Y.Q., Bauer F.E., Sun M.Y., Kim S., Schulze S., Zheng X.C., Paolillo M., Shemmer O., Liu T., Schneider D.P., Vignali C., Vito F., Wang J.-X.)"
VizieR,VII/279/dr12qbal,"Detailed properties of BAL quasars ( Paris I., Petitjean P., Ross N.P., et al.)"
VizieR,J/ApJ/783/119/LAEs,"Emission line (tables 2--5) ( Wold I.G.B., Barger A.J., Cowie L.L.)"
VizieR,VII/279/dr12qsp,"Supplementary list that contains serendipitous quasars ( Paris I., Petitjean P., Ross N.P., et al.)"
VizieR,VII/279/dr12qspb,"Supplementary list that contains quasars identified on bad plates ( Paris I., Petitjean P., Ross N.P., et al.)"
VizieR,J/A+A/541/A77/table3,"Unusual quasar catalogue ( Meusinger H., Schalldach P., Scholz R.-D., in der Au A., Newholm M., de Hoon M., Kaminsky B.)"
VizieR,VII/274/bzcat5,"The Roma BZCAT - 5th edition ( Massaro E., Maselli A., Leto C., Marchegiani P., Perri M., Giommi P., Piranomonte S.)"
VizieR,J/ApJ/758/25/galaxies,"Optical and IR properties of the WISE 22um selected SHELS ((Smithsonian Hectospec Lensing Survey) galaxies (tables 2 and 3) ( Hwang H.S., Geller M.J., Kurtz M.J., Dell'Antonio I.P., Fabricant D.G.)"
VizieR,II/377/master,Main catalog (source indices and coordinates from various individual catalogs) ( Vaccari M.)
VizieR,J/A+A/678/A25/4udsdi,"VANDELS DR4 UDS field, direct integration ( Talia M., Schreiber C., Garilli B., et al.)"
VizieR,J/MNRAS/410/1262/tablea2,"Classifications and redshifts ( Walker E.S., Hook I.M., Sullivan M., et al.)"
VizieR,J/ApJ/757/51/table1,"F2M red quasar candidates ( Glikman E., Urrutia T., Lacy M., Djorgovski S.G., Mahabal A., Myers A.D., Ross N.P., Petitjean P., Ge J., Schneider D.P., York D.G.)"
VizieR,J/ApJ/799/95/table8,"SDSS-DR7 galaxies ( Way M.J., Gazis P.R., Scargle J.D.)"
VizieR,J/ApJ/846/98/table1,"The VLBA-BU-BLAZAR sample ( Jorstad S.G., Marscher A.P., Morozova D.A., Troitsky I.S., Agudo I., Casadio C., Foord A., Gomez J.L., MacDonald N.R., Molina S.N., Lahteenmaki A., Tammi J., Tornikoski M.)"
VizieR,J/MNRAS/481/3497/table2,"JINGLE catalog ( Saintonge A., Wilson C.D., Xiao T., et al.)"
VizieR,J/MNRAS/481/307/table2,"List of GNT candidates ( Kostrzewa-Rutkowska Z., Jonker P.G., Hodgkin S.T., Wyrzykowski L., Fraser M., Harrison D.L., Rixon G., Yoldas A., Van Leeuwen F., Delgado A., Van Leeuwen M., Koposov S.E.)"
VizieR,J/MNRAS/437/2017/spectro2,"Spectroscopic catalogue of objects in the J1005, J1022 and J2218 fields ( Tejos N., Morris S.L., Finn C.W., Crighton N.H.M., Bechtold J., Jannuzi B.T., Schaye J., Theuns T., Altay G., Le Fevre O., Ryan-Weber E., Dave R.)"
VizieR,J/A+A/643/A103/tableb2,"Summary of literature search ( Pena-Herazo H.A., Amaya-Almazan R.A., Massaro F., et al.)"
VizieR,J/A+A/643/A103/tableb1,"Summary of the optical spectroscopic campaign ( Pena-Herazo H.A., Amaya-Almazan R.A., Massaro F., et al.)"
VizieR,J/ApJS/195/10/catalog,"the 4Ms source catalog (main and supplementary Chandra catalog, tables 3 and 6 of paper) ( Xue Y.Q., Luo B., Brandt W.N., et al.)"
VizieR,J/A+A/672/A178/tablea1,"Radio and optical data for 447 Extended Radio Galaxies (ERG) ( Simonte M., Andernach H., Brueggen M., Best P.N., Osinga E.)"
VizieR,J/MNRAS/382/412/catalog,"Catalog of SDSS-DR5 spectroscopic quasars with 2MASS counterpart ( Ofek E.O., Oguri M., Jackson N., Inada N., Kayo I.)"
VizieR,J/A+A/658/A59/table3,"Galaxy clusters in the RXGCC catalog ( Xu W., Ramos-Ceja M.E., Pacaud F., Reiprich T.H., Erben T.)"
VizieR,J/MNRAS/417/2651/catalog,"AT20G-optical catalogue ( Mahony E.K., Sadler E.M., Croom S.M., Ekers R.D., Bannister K.W., Chhetri R., Hancock P.J., Johnston H.M., Massardi M., Murphy T.)"
VizieR,J/MNRAS/415/2336/hatlas,"Spire catalogue ( Rigby E.E., Maddox S.J., Dunne L., et al.)"
VizieR,J/A+A/545/A66/AGNs,"Properties of the 852 X-ray selected  (+11 X-ray undetected) SDSS type 1 AGNs falling in the FIRST field ( Ballo L., Heras F.J.H., Barcons X., Carrera F.J.)"
VizieR,J/MNRAS/434/1765/table2,"The photometric and spectroscopic catalog of galaxies around PKS 0405-123 ( Johnson S.D., Chen H.-W., Mulchaey J.S.)"
VizieR,B/sn/sncat,"List of SNe in chronological order on 2017-10-01 ( Barbon R., Buondi V., Cappellaro E., Turatto M.)"
VizieR,J/ApJ/770/107/galaxies,"SNfactory SN Ia host galaxies: properties (table1), spectroscopic observations (table4), spectroscopic results (table5), and stellar populations (table6) ( Childress M., Aldering G., Antilogus P., et al.)"
VizieR,J/AJ/162/193/table3,"MMT redshifts ( Healy J., Willner S.P., Verheijen M.A.W., Blyth S.-L.)"
VizieR,J/ApJ/740/92/table2,"Properties of SN Ia sample and host galaxies ( Gupta R.R., D'Andrea C.B., Sako M., Conroy C., Smith M., Bassett B., Frieman J.A., Garnavich P.M., Jha S.W., Kessler R., Lampeitl H., Marriner J., Nichol R.C., Schneider D.P.)"
VizieR,IX/32/rosat,"The ROSAT Bright Survey (RBS) catalogue ( Fischer J.-U., Hasinger G., Schwope A.D., Brunner H., Boller T., Trumper J., Voges W., Neizvestny S., Schwarz R., Ugryumov A., Belage Yu.)"
VizieR,J/ApJS/192/1/table5,"*Light-curve parameters of the combined SN sample ( Conley A., Guy J., Sullivan M., et al.)"
VizieR,J/ApJS/191/124/table4,"Optical and near-infrared counterparts to X-ray sources in the E-CDF-S ( Silverman J.D., Mainieri V., Salvato M., et al.)"
VizieR,J/AJ/165/208/table7,"Complete catalog ( Mawatari K., Inoue A.K., Yamada T., Hayashino T., Prochaska J.X., Lee K.-G., Tejos N., Kashikawa N., Otsuka T., Yamanaka S., Schlegel D.J., Matsuda Y., Hennawi J.F., Iwata I., Umehata H., Mukae S., Ouchi M., Sugahara Y., Tamura Y.)"
VizieR,J/ApJS/233/6/table1,"SN II discovery data ( Hicken M., Friedman A.S., Blondin S., Challis P., Berlind P., Calkins M., Esquerdo G., Matheson T., Modjaz M., Rest A., Kirshner R.P.)"
VizieR,J/AJ/144/105/table1,"Sources and their rotation measure properties ( Hovatta T., Lister M.L., Aller M.F., Aller H.D., Homan D.C., Kovalev Yu.Y., Pushkarev A.B., Savolainen T.)"
VizieR,J/AJ/143/7/table5,"WISE-DEIMOS redshift catalog ( Lake S.E., Wright E.L., Petty S., Assef R.J., Jarrett T.H., Stanford S.A., Stern D., Tsai C.-W.)"
VizieR,J/ApJS/228/2/sources,"Main (table 4) and supplementary NIR bright (table 5) Chandra source catalog ( Luo B., Brandt W.N., Xue Y.Q., et al.)"
VizieR,J/ApJS/228/22/table2,"The Korean VLBI Network Calibrator Survey (KVNCS) catalog ( Lee J.A., Sohn B.W., Jung T., Byun D.-Y., Lee J.W.)"
VizieR,J/ApJS/233/20/table6,"Cross-identified sources around the CGM-MASS galaxies ( Li J.-T., Bregman J.N., Wang Q.D., Crain R.A., Anderson M.E., Zhang S.)"
VizieR,J/ApJS/233/22/catalog,"Identifiers and basic properties, star formation rates and IR luminosity, spectral information, IRAM CO (1-0) and CO (2.1) measurements, and APEX CO(2-1) observations (tables 1, 3, 6) ( Saintonge A., Catinella B., Tacconi L.J., et al.)"
VizieR,J/ApJS/227/3/table4,"Giant arc redshift constraints ( Bayliss M.B., Ruel J., Stubbs C.W., et al.)"
VizieR,J/AJ/145/31/BL_Lac,Catalog of X-ray-selected BL Lacertae objects (table2) and X-ray-selected BL Lacertae candidates (table12) ( Kapanadze B.Z.)
VizieR,J/ApJS/227/3/table3,"SPT-GMOS data products for candidate brightest cluster galaxy spectra ( Bayliss M.B., Ruel J., Stubbs C.W., et al.)"
VizieR,J/AJ/145/77/MS0451,"Combined table from original tables ( Jorgensen I., Chiboucas K.)"
VizieR,J/ApJS/227/7/table1,"Basic sample ( Li Y., Zhang B., Lu H.-J.)"
VizieR,J/ApJS/233/3/table6,"The VLBA Extragalactic Proper Motion Catalog ( Truebenbach A.E., Darling J.)"
VizieR,J/ApJS/232/8/table3,"Spectral properties ( Liu T., Tozzi P., Wang J.-X., et al.)"
VizieR,J/ApJS/229/32/table8,"Stellar mass catalog ( Stefanon M., Yan H., Mobasher B., et al.)"
VizieR,J/ApJS/229/32/table6,"Photometric catalog ( Stefanon M., Yan H., Mobasher B., et al.)"
VizieR,J/AJ/145/134/table3,"Radial velocities, proper motions and membership in Ruprecht 147 ( Curtis J.L., Wolfgang A., Wright J.T., Brewer J.M., Johnson J.A.)"
VizieR,J/ApJS/232/18/3fhl,"LAT point source catalog ( Ajello M., Atwood W.B., Baldini L., et al.)"
VizieR,J/ApJS/200/8/sources,"Magnitudes, redshifts, completeness and selection codes for all sources (tables 5-9 of the paper) ( Kochanek C.S., Eisenstein D.J., Cool R.J., Caldwell N., Assef R.J., Jannuzi B.T., Jones C., Murray S.S., Forman W.R., Dey A., Brown M.J.I., Eisenhardt P., Gonzalez A.H., Green P., Stern D.)"
VizieR,J/ApJS/234/21/table2,"Photometric and spectroscopic properties of the hCOSMOS galaxy sample ( Damjanov I., Zahid H.J., Geller M.J., Fabricant D.G., Hwang Ho S.)"
VizieR,J/AJ/135/564/BHB,"Photometric, spectroscopic and stellar parameters of BHB candidates (tables 2 and 3 of the paper) ( Brown W.R., Beers T.C., Wilhelm R., Prieto C.A., Geller M.J., Kenyon S.J., Kurtz M.J.)"
VizieR,J/ApJS/245/3/table1,"Observations of intrinsic HI and OH lines toward compact radio sources ( Grasha K., Darling J., Bolatto A., Leroy A.K., Stocke J.T.)"
VizieR,J/AJ/136/159/table2,"Source list ( Lee S.-S., Lobanov A.P., Krichbaum T.P., Witzel A., Zensus A., Bremer M., Greve A., Grewing M.)"
VizieR,J/AJ/137/179/sample,"Combined table from original tables ( Ramos Almeida C., Rodriguez Espinosa J.M., Barro G., Gallego J., Perez-Gonzalez P.G.)"
VizieR,J/AJ/137/3718/table1,"The complete flux-limited MOJAVE AGN sample ( Lister M.L., Aller H.D., Aller M.F., Cohen M.H., Homan D.C., Kadler M., Kellermann K.I., Kovalev Y.Y., Ros E., Savolainen T., Zensus J.A., Vermeulen R.C.)"
VizieR,J/AJ/137/3731/table1,"ESSENCE spectroscopic targets ( Foley R.J., Matheson T., Blondin S., et al.)"
VizieR,J/AJ/137/3884/catalog,"Quasar Candidates ( Richards G.T., Deo R.P., Lacy M., Myers A.D., Nichol R.C., Zakamska N.L., Brunner R.J., Brandt W.N., Gray A.G., Parejko J.K., Ptak A., Schneider D.P., Storrie-Lombardi L.J., Szalay A.S.)"
VizieR,J/AJ/137/5022/table1,"The source sample of 24 BLOs ( Nieppola E., Hovatta T., Tornikoski M., Valtaoja E., Aller M.F., Aller H.D.)"
VizieR,J/ApJS/247/25/cand,"Galaxy cluster candidates in the SPTpol Extended Cluster Survey (Tables 8 and 9) ( Bleem L.E., Bocquet S., Stalder B., et al.)"
VizieR,J/ApJS/253/3/clusters,"Cluster catalog ( Hilton M., Sifon C., Naess S., et al.)"
VizieR,J/ApJS/252/32/irflares,"The properties of MIR flares (Table 1), the fitted dust parameters (Table 3) and the properties of the host galaxies and black holes (Table 5) ( Jiang N., Wang T., Dou L., Shu X., Hu X., Liu H., Wang Y., Yan L., Sheng Z., Yang C., Sun L., Zhou H.)"
VizieR,J/ApJS/252/29/agns,"Multiwavelength properties of the BAT AGN (Table 1) and CO(2-1) measurements (Table 2) ( Koss M.J., Strittmatter B., Lamperti I., et al.)"
VizieR,J/ApJS/251/2/tableb2,"The main source catalog ( Masini A., Hickox R.C., Carroll C.M., et al.)"
VizieR,J/ApJS/250/26/table2,"Additional identifications from the literature ( Boutsia K., Grazian A., Calderone G., Cristiani S., Cupani G., Guarneri F., Fontanot F., Amorin R., D'Odorico V., Giallongo E., Salvato M., Omizzolo A., Romano M., Menci N.)"
VizieR,J/ApJS/247/12/clusters,"HST/WFC3 observations (Table 1), cluster properties (Table 2) and spectroscopic observation summary (Table 3) ( Sharon K., Bayliss M.B., Dahle H., Dunham S.J., Florian M.K., Gladders M.D., Johnson T.L., Mahler G., Paterno-Mahler R., Rigby J.R., Whitaker K.E., Akhshik M., Koester B.P., Murray K., Remolina Gonzalez J.D., Wuyts E.)"
VizieR,J/ApJS/250/26/table1,"All observed sources with secure redshift identification ( Boutsia K., Grazian A., Calderone G., Cristiani S., Cupani G., Guarneri F., Fontanot F., Amorin R., D'Odorico V., Giallongo E., Salvato M., Omizzolo A., Romano M., Menci N.)"
VizieR,J/ApJS/250/17/ucds,"Photometric properties (Table 3) and structural properties and other information (Table 4) for ultracompact dwarf (UCD) candidates ( Liu C., Cote P., Peng E.W., et al.)"
VizieR,J/AJ/135/1505/table2,"Properties of our sample of RQ AGNs selected from the Chandra Deep Field Surveys ( Saez C., Chartas G., Brandt W.N., Lehmer B.D., Bauer F.E., Dai X., Garmire G.P.)"
VizieR,J/ApJS/248/33/table2,"The catalog of edge-on HI-rich low surface brightness galaxy (LSBG) candidates ( He M., Wu H., Du W., Liu H.-Y., Lei F.-J., Zhao P.-S., Zhang B.-Q.)"
VizieR,J/ApJS/247/57/sources,"General source properties (Table 1) and image parameters (Table 3) ( Cheng X.-P., An T., Frey S., Hong X.-Y., He X., Kellermann K.I., Lister M.L., Lao B.-Q., Li X.-F., Mohan P., Yang J., Wu X.-C., Zhang Z.-L., Zhang Y.-K., Zhao W.)"
VizieR,J/ApJS/247/25/table3,"New confirmations of Planck clusters ( Bleem L.E., Bocquet S., Stalder B., et al.)"
VizieR,J/ApJS/247/25/table10,"Newly confirmed galaxy clusters at {xi}>4.5 in the SPT-SZ Survey ( Bleem L.E., Bocquet S., Stalder B., et al.)"
VizieR,J/AJ/140/533/AGNcand,"Morphological parameters, photometric and spectroscopic parameters for AGN candidates ( Griffith R.L., Stern D.)"
VizieR,J/AJ/140/533/table6,"Disk galaxies with an unobscured AGN ( Griffith R.L., Stern D.)"
VizieR,J/AJ/142/148/table3,"MIPS 24 micron source catalog (from erratum in Edwards & Fadda, 2012, AJ, 143, 151) ( Edwards L.O.V., Fadda D.)"
VizieR,J/AJ/145/77/RXJ1226,"Combined table from original tables ( Jorgensen I., Chiboucas K.)"
VizieR,J/AJ/142/156/table1,"General properties of 50 SNe Ia ( Stritzinger M.D., Phillips M.M., Boldt L.N., et al.)"
VizieR,J/ApJS/235/32/table5,"Summary of the 3CR X-ray observations ( Stuardi C., Missaglia V., Massaro F., Ricci F., Liuzzo E., Paggi A., Kraft R.P., Tremblay G.R., Baum S.A., O'Dea C.P., Wilkes B.J., Kuraszkiewicz J., Forman W.R., Harris D.E.)"
VizieR,J/ApJS/235/20/catalog,"Clusters detected with S/N>4 in the ACTPol E-D56 field (Table 1), redshifts (Table 2) and masses (Table 3) ( Hilton M., Hasselfield M., Sifon C., et al.)"
VizieR,J/AJ/142/3/stripe82,"The VLA Stripe 82 survey catalog (version 2010may25) ( Hodge J.A., Becker R.H., White R.L., Richards G.T., Zeimann G.R.)"
VizieR,J/AJ/142/63/stars,"Details of observations, target properties and atmospheric parameters ( Koch A., McWilliam A.)"
VizieR,J/ApJS/235/17/table7,"NuSTAR UKIDSS Ultra Deep Survey (UDS) catalog ( Masini A., Civano F., Comastri A., et al.)"
VizieR,J/ApJS/235/14/pargal,"Abell 2744, MACS J0416.1-2403, MACS J0717.5+3745, MACS J1149.5+2223, Abell S1063 and Abell 370 parallel fields catalog ( Shipley H.V., Lange-Vagle D., Marchesini D., Brammer G.B., Ferrarese L., Stefanon M., Kado-Fong E., Whitaker K.E., Oesch P.A., Feinstein A.D., Labbe I., Lundgren B., Martis N., Muzzin A., Nedkova K., Skelton R., Van Der Wel A.)"
VizieR,J/AJ/143/125/DOGs,"Sample of 113 dust-obscured  galaxies (DOGs) ( Melbourne J., Soifer B.T., Desai V., Pope A., Armus L., Dey A., Bussmann R.S., Jannuzi B.T., Alberts S.)"
VizieR,J/ApJS/235/14/clugal,"Abell 2744, MACS J0416.1-2403, MACS J0717.5+3745, MACS J1149.5+2223, Abell S1063 and Abell 370 clusters catalog ( Shipley H.V., Lange-Vagle D., Marchesini D., Brammer G.B., Ferrarese L., Stefanon M., Kado-Fong E., Whitaker K.E., Oesch P.A., Feinstein A.D., Labbe I., Lundgren B., Martis N., Muzzin A., Nedkova K., Skelton R., Van Der Wel A.)"
VizieR,J/AJ/143/102/table1,"SHELS_0.1_ redshifts (Smithsonian Hectospec Lensing Survey) ( Geller M.J., Diaferio A., Kurtz M.J., Dell'Antonio I.P., Fabricant D.G.)"
VizieR,J/ApJS/238/32/table3,"Properties of transient events ( Kawamuro T., Ueda Y., Shidatsu M., et al.)"
VizieR,J/ApJS/238/32/3maxi,"X-ray properties of sources in the third MAXI/GSC catalog and possible counterparts (tables 1 and 2) ( Kawamuro T., Ueda Y., Shidatsu M., et al.)"
VizieR,J/ApJS/237/32/catalog,"Fermi catalog of high-latitude (|b|>5{deg}) extended sources (FHES) with best-fit parameters and likelihood ratios ( Ackermann M., Ajello M., Baldini L., et al.)"
VizieR,J/ApJS/237/31/table2,"CLAMATO Data Release 1 source catalog ( Lee K.-G., Krolewski A., White M., et al.)"
VizieR,J/ApJS/237/30/blazars,"Observation details of the 10 objects (table 2) and Galactic extinction in each band (table 4) ( Meng N., Zhang X., Wu J., Ma J., Zhou Xu)"
VizieR,J/ApJS/237/14/table10,"KYDISC catalog ( Oh S., Kim K., Lee J.H., Sheen Y.-K., Kim M., Ree C.H., Ho L.C., Kyeong J., Sung E.-C., Park B.-G., Yi S.K.)"
VizieR,J/ApJS/237/11/table6,"Galaxy redshift measurements ( Keeney B.A., Stocke J.T., Pratt C.T., Davis J.D., Syphers D., Danforth C.W., Shull J.M., Froning C.S., Green J.C., Penton S.V., Savage B.D.)"
VizieR,J/ApJS/235/4/table3,"Catalog of sources in the 105-month Swift-BAT survey ( Oh K., Koss M., Markwardt C.B., Schawinski K., Baumgartner W.H., Barthelmy S.D., Cenko S.B., Gehrels N., Mushotzky R., Petulante A., Ricci C., Lien A., Trakhtenbrot B.)"
VizieR,J/ApJS/235/40/lmbh,"SDSS DR7 low-mass black holes measurements (tables 1, 2 and 3) ( Liu H.-Y., Yuan W., Dong X.-B., Zhou H., Liu W.-J.)"
VizieR,J/ApJS/235/39/table1,AGN jet physical parameters ( Chen L.)
VizieR,J/ApJS/235/36/catalog,"SPLASH SXDF v1.6 catalog ( Mehta V., Scarlata C., Capak P., et al.)"
VizieR,J/ApJS/235/34/table1,GOODS-N radio source catalog ( Owen F.N.)
VizieR,J/ApJS/224/11/table4,"SHELS redshifts with z<0.0015 ( Geller M.J., Hwang H.S., Dell'Antonio I.P., Zahid H.J., Kurtz M.J., Fabricant D.G.)"
VizieR,J/AJ/165/208/table5,"SSA22-HIT catalog ( Mawatari K., Inoue A.K., Yamada T., Hayashino T., Prochaska J.X., Lee K.-G., Tejos N., Kashikawa N., Otsuka T., Yamanaka S., Schlegel D.J., Matsuda Y., Hennawi J.F., Iwata I., Umehata H., Mukae S., Ouchi M., Sugahara Y., Tamura Y.)"
VizieR,J/ApJS/184/230/sample,"The starburst galaxy sample ( Bernard-Salas J., Spoon H.W.W., Charmandaris V., Lebouteiller V., Farrah D., Devost D., Brandl B.R., Wu Y., Armus L., Hao L., Sloan G.C., Weedman D., Houck J.R.)"
VizieR,J/ApJS/185/32/fits,"Light curve fits in MLCS2K2 (table10) and SALT-II (table14) models ( Kessler R., Becker A.C., Cinabro D., et al.)"
VizieR,J/ApJS/186/427/table2,"T-Type classification schemes ( Nair P.B., Abraham R.G.)"
VizieR,J/ApJS/188/280/table3,"Spectroscopic Results ( Stern D., Jimenez R., Verde L., Stanford S.A., Kamionkowski M.)"
VizieR,J/ApJS/212/18/sample,"AB magnitudes for the with neither foreground nor intrinsic dust extinction corrections, and modeled Milky Way foreground dust extinction (tables 1, 3 and 4) ( Brown M.J.I., Moustakas J., Smith J.-D.T., da Cunha E., Jarrett T.H., Imanishi M., Armus L., Brandl B.R., Peek J.E.G.)"
VizieR,J/ApJS/211/21/zspec,"Combined table from original tables ( Ebeling H., Ma C.-J., Barrett E.)"
VizieR,J/AJ/155/17/table1,"Infrared photometric observation of Wolf-Rayet galaxies ( Chen P.S., Yang X.H., Liu J.Y., Shan H.G.)"
VizieR,J/ApJS/189/1/survey,"Properties of the sources, and  polarimetry results ( Agudo I., Thum C., Wiesemeyer H., Krichbaum T.P.)"
VizieR,J/AJ/155/189/table12,"The LAMOST Quasar Survey Data Release Two Quasar Catalog ( Dong X.Y., Wu X.-B., Ai Y.L., Yang J.Y., Yang Q., Wang F., Zhang Y.X., Luo A.L., Xu H., Yuan H.L., Zhang J.N., Wang M.X., Wang L.L., Li Y.B., Zuo F., Hou W., Guo Y.X., Kong X., Chen X.Y., Wu Y., Yang H.F., Yang M.)"
VizieR,J/ApJS/189/270/catalog,"MUSYC Subaru v1.0 Catalog (Version 2010 February) ( Cardamone C.N., Van Dokkum P.G., Urry C.M., Taniguchi Y., Gawiser E., Brammer G., Taylor E., Damen M., Treister E., Cobb B.E., Bond N., Schawinski K., Lira P., Murayama T., Saito T., Sumikawa K.)"
VizieR,J/AJ/133/715/non_dG,"Local Group dwarf non-candidates ( Whiting A.B., Hau G.K.T., Irwin M., Verdugo M.)"
VizieR,J/AJ/155/189/table13,"The LAMOST Quasar Survey Data Release Three Quasar Catalog ( Dong X.Y., Wu X.-B., Ai Y.L., Yang J.Y., Yang Q., Wang F., Zhang Y.X., Luo A.L., Xu H., Yuan H.L., Zhang J.N., Wang M.X., Wang L.L., Li Y.B., Zuo F., Hou W., Guo Y.X., Kong X., Chen X.Y., Wu Y., Yang H.F., Yang M.)"
VizieR,J/ApJS/191/124/table7,"Redshifts for X-ray sources solely detected in the 1-2Ms catalogs ( Silverman J.D., Mainieri V., Salvato M., et al.)"
VizieR,J/AJ/165/208/table6,"Representative redshift catalog ( Mawatari K., Inoue A.K., Yamada T., Hayashino T., Prochaska J.X., Lee K.-G., Tejos N., Kashikawa N., Otsuka T., Yamanaka S., Schlegel D.J., Matsuda Y., Hennawi J.F., Iwata I., Umehata H., Mukae S., Ouchi M., Sugahara Y., Tamura Y.)"
VizieR,J/ApJS/191/124/table8,"Spectroscopic redshifts of VLA radio sources ( Silverman J.D., Mainieri V., Salvato M., et al.)"
VizieR,J/ApJS/213/19/snsample,"SN sample and host-galaxy data ( Bianco F.B., Modjaz M., Hicken M., Friedman A., Kirshner R.P., Bloom J.S., Challis P., Marion G.H., Wood-Vasey W.M., Rest A.)"
VizieR,J/AJ/155/131/Sample,"Complete quasar candidates with i_AB_<23.2 (table 3) and 23.2<i_AB_<23.7 (table 4) ( McGreer I.D., Fan X., Jiang L., Cai Z.)"
VizieR,J/ApJS/191/340/table5,"Cataloged sources associated with SCS optical clusters ( Menanteau F., Hughes J.P., Barrientos L.F., Deshpande A.J., Hilton M., Infante L., Jimenez R., Kosowsky A., Moodley K., Spergel D., Verde L.)"
