TAP_service,table_name,description
VizieR,J/A+AS/136/35/table3,"List of suspected WR galaxies ( Schaerer D., Contini T., Pindao M.)"
VizieR,J/A+AS/136/509/table1,"Catalog elements and kinematical results ( Heraudeau, P., Simien, F., Maubon, G., Prugniel, P.)"
VizieR,J/A+AS/137/299/table2,"Coordinates, velocities, magnitudes and classification of emission-line galaxies ( Pustilnik S.A., Engels D., Ugryumov A.V., Lipovetsky V.A., Hagen H.-J., Kniazev A.Yu., Izotov Yu.I., Richter G.)"
VizieR,J/A+AS/137/299/table3,"Coordinates, redshifts and magnitudes of QSOs ( Pustilnik S.A., Engels D., Ugryumov A.V., Lipovetsky V.A., Hagen H.-J., Kniazev A.Yu., Izotov Yu.I., Richter G.)"
VizieR,J/A+AS/137/299/table5,"Galaxies without emission lines ( Pustilnik S.A., Engels D., Ugryumov A.V., Lipovetsky V.A., Hagen H.-J., Kniazev A.Yu., Izotov Yu.I., Richter G.)"
VizieR,J/A+AS/137/83/table1,"The 4{sigma} or paired cluster candidates for EIS patches C and D ( Scodeggio M., Olsen L.F., Da Costa L., Slijkhuis R., Benoist C., Deul E., Erben T., Hook R., Nonino M., Wicenec A., Zaggia S.)"
VizieR,J/A+AS/137/83/table2,"The 3{sigma} and paired-only cluster candidates for EIS patches C and D ( Scodeggio M., Olsen L.F., Da Costa L., Slijkhuis R., Benoist C., Deul E., Erben T., Hook R., Nonino M., Wicenec A., Zaggia S.)"
VizieR,J/A+AS/139/491/table1,General parameters of the sample ( Makarova L.)
VizieR,J/A+AS/140/351/table3,"AGN catalogue in the SGP ( La Franca F., Lissandrini C., Cristiani S., Miller L., Hawkins M.R.S., McGillivray H.T.)"
VizieR,J/A+AS/142/353/table1,"Source list ( Gonzalez-Serrano J.I., Carballo R.)"
VizieR,J/A+AS/142/417/table2,"Names, coordinates, velocities, magnitudes and classification of emission-line galaxies ( Hopp U., Engels D., Green R.F., Ugryumov A.V., Izotov Y.I., Hagen H.-J., Kniazev A.Y., Lipovetsky V.A., Pustilnik S.A., Brosch N., Masegosa J., Martin J.-M., Marquez I.)"
VizieR,J/A+AS/142/417/table3,"Names, coordinates, redshifts and magnitudes of QSOs ( Hopp U., Engels D., Green R.F., Ugryumov A.V., Izotov Y.I., Hagen H.-J., Kniazev A.Y., Lipovetsky V.A., Pustilnik S.A., Brosch N., Masegosa J., Martin J.-M., Marquez I.)"
VizieR,J/A+AS/142/417/table5,"Galaxies without emission lines ( Hopp U., Engels D., Green R.F., Ugryumov A.V., Izotov Y.I., Hagen H.-J., Kniazev A.Y., Lipovetsky V.A., Pustilnik S.A., Brosch N., Masegosa J., Martin J.-M., Marquez I.)"
VizieR,J/A+AS/143/465/appen,Details of all three samples ( Hawkins M.R.S.)
VizieR,J/A+AS/145/263/table1,"Catalog elements and kinematical results ( Simien F., Prugniel P.)"
VizieR,J/A+AS/145/451/catalog,"Catalog of the globular clusters:  positional data and metallicity, photometric parameters, kinematics  and structural parameters ( Rosenberg A., Aparicio A., Saviane I., Piotto G.)"
VizieR,J/A+AS/30/261/catalog,"Catalogue ( Ardeberg A., Maurice E.)"
VizieR,J/A+AS/39/379/table3,"Source Characteristics for N=1510 sources ( Tabara H., Inoue M.)"
VizieR,J/A+AS/70/95/agns,"Active Galactic Nuclei (AGNs): IRAS candidates  (from spectral index [25]/[60]),  Veron-Cetty & Veron AGNs, and extragalactic radio sources ( de Grijp M.H.K., Miley G.K., Lub J.)"
VizieR,J/A+AS/91/285/table2,"General list of objects ( Terlevich R., Melnick J., Masegosa J., Moles M., Copetti M.V.F.)"
VizieR,J/A+AS/93/121/table4,"Detected and undetected sources ( Nyman L.A., Booth R.S., Carlstroem U., Habing H.J., Heske A., Sahai R., Stark R., van der Veen W.E.C.J., Winnberg A.)"
VizieR,J/A+AS/96/389/table2,"Observed data of the IR-defined sample ( de Grijp M.H.K., Keel W.C., Miley G.K., Goudfrooij P., Lub J.)"
VizieR,J/A+AS/97/435/table1,"The results of the last part of the Survey ( Quiniento Z.M., Cersosimo J.C.)"
VizieR,J/A+AS/97/835/tables,"The results (Table 1 + Table 2) ( FLYNN C., FREEMAN K.C.)"
VizieR,J/A+AS/98/393/table1,"Basic data for the 1Jy BL Lac objects ( Stickel M., Fried J.W., Kuehr H.)"
VizieR,J/A+AS/98/393/table7,"Associations of BL Lac objects with clusters ( Stickel M., Fried J.W., Kuehr H.)"
VizieR,J/AJ/105/1251/table1,"Galaxies with new optical redshifts ( Wegner G., Haynes M.P., Giovanelli R.)"
VizieR,J/AJ/105/1637/catalog,"Radial velocities } ( Huchra J., Latham D.W., Nicolaci da Costa L., Pellegrini P.S., Willmer C.N.A.)"
VizieR,J/AJ/105/427/table1,"UCM galaxy sample ( Rego M., Cordero-Gracia M., Zamorano J., Gallego J.)"
VizieR,J/AJ/107/1245/table5,"Transit grism line detections ( Schneider D.P., Schmidt M., Gunn J.E.)"
VizieR,J/AJ/109/1458/table2,"The original group members in RGH89 ( Ramella M., Geller M.J., Huchra J.P., Thorstensen J.R.)"
VizieR,J/AJ/109/1458/table3,"Additional galaxies ( Ramella M., Geller M.J., Huchra J.P., Thorstensen J.R.)"
VizieR,J/AJ/109/1498/table4,"*The Catalog of QSOs ( Hewett P.C., Foltz C.B., Chaffee F.H.)"
VizieR,J/AJ/109/2368/table1,"The new redshifts ( Thorstensen J.R., Kurtz M.J., Geller M.J., Ringwald F.A., Wegner G.)"
VizieR,J/AJ/109/2368/table3,"Void sample ( Thorstensen J.R., Kurtz M.J., Geller M.J., Ringwald F.A., Wegner G.)"
VizieR,J/AJ/109/874/table2,"*Velocities for galaxies in poor clusters ( Beers T.C., Kriessler J.R., Bird C.M., Huchra J.P.)"
VizieR,J/AJ/110/1993/table1a,"Integrated flux densities of IRAS Bright Galaxies ( Sanders D.B., Egami E., Lipari S., Mirabel I.F., Soifer B.T.)"
VizieR,J/AJ/110/1993/table1b,"Integrated flux densities of IRAS bright Galaxies (5deg<|b|<10deg) ( Sanders D.B., Egami E., Lipari S., Mirabel I.F., Soifer B.T.)"
VizieR,J/AJ/110/463/table2,"Galaxy velocities ( Quintana H., Ramirez A., Melnick J., Raychaudhury S., Slezak E.)"
VizieR,J/AJ/111/42/table3,"Galaxies in Abell 168 ( Tomita A., Nakamura F.E., Takata T., Nakanishi K., Takeuchi T., Ohta K., Yamada T.)"
VizieR,J/AJ/111/645/table1,"Morphology of objects listed by Green et al. (1986ApJS...61..305G, see cat. <II/207>) ( Fabian D., Usher P.D.)"
VizieR,J/AJ/112/1803/table1,"The Galactic Plane Survey [B(0)<=15.5] ( Marzke R.O., Huchra J.P., Geller M.J.)"
VizieR,J/AJ/112/1803/table2,"The Galactic Plane Survey [B(0)>=15.5] ( Marzke R.O., Huchra J.P., Geller M.J.)"
VizieR,J/AJ/112/407/egal,"FBQS candidate list: galaxies ( Gregg M.D., Becker R.H., White R.L., Helfand D.J., McMahon R.G., Hook I.M.)"
VizieR,J/AJ/112/62/table2,"Damped Ly{alpha} sample ( Tanner A.M., Bechtold J., Walker C.E., Black J.H., Cutri R.M.)"
VizieR,J/AJ/112/62/table3,"IRAS ADDSCAN detections ( Tanner A.M., Bechtold J., Walker C.E., Black J.H., Cutri R.M.)"
VizieR,J/AJ/112/62/table4,"BAL QSO's detected with IRAS ADDSCAN analysis ( Tanner A.M., Bechtold J., Walker C.E., Black J.H., Cutri R.M.)"
VizieR,J/AJ/112/62/table5,"Low redshift MgII absorption line sample ( Tanner A.M., Bechtold J., Walker C.E., Black J.H., Cutri R.M.)"
VizieR,J/AJ/112/62/table6,"Control sample with no MgII absorption for Zabs<1 ( Tanner A.M., Bechtold J., Walker C.E., Black J.H., Cutri R.M.)"
VizieR,J/AJ/113/634/table2,"Radial velocities observed in 1994 in the CTIO and AAT runs ( Ibata R.A., Wyse R.F.G., Gilmore G., Irwin M.J., Suntzeff N.B.)"
VizieR,J/AJ/114/2269/table2,"Compact narrow emission-lines galaxies: Identifications ( Kennefick J.D., Osmer P.S., Hall P.B., Green R.F.)"
VizieR,J/AJ/115/708/non_memb,"Velocities of non-members ( Drukier G. A., Slavin S. D., Cohn H. N., Lugger P. M., Berrington R. C., Murphy B. W., Seitzer P. O.)"
VizieR,J/AJ/115/708/table2,"Velocities of members. ( Drukier G. A., Slavin S. D., Cohn H. N., Lugger P. M., Berrington R. C., Murphy B. W., Seitzer P. O.)"
VizieR,J/AJ/116/1/galaxies,"Catalog of galaxies in the SSRS2 sample,  plus 57 galaxies fainter than m_SSRS2_=15.5mag ( Da Costa L.N., Willmer C.N.A., Pellegrini P.S., Chaves O.L., Rite C., Maia M.A.G., Geller M.J., Latham D.W., Kurtz M.J., Huchra J.P., Ramella M., Fairall A.P., Smith C., Lipari S.)"
VizieR,J/AJ/116/2738/table2,"Measured spectroscopic parameters ( Scodeggio M., Giovanelli R., Haynes M.P.)"
VizieR,J/AJ/116/2738/table3,"Spectroscopic parameters from the literature ( Scodeggio M., Giovanelli R., Haynes M.P.)"
VizieR,J/AJ/117/102/hff_cat,"Results in the HDF flanking fields ( Barger A.J., Cowie L.L., Trentham N., Fulton E., Hu E.M., Songaila A., Hall D.)"
VizieR,J/AJ/118/1131/table4,"Galaxies in the scanned region ( Willmer C.N.A., Maia M.A.G., Mendes S.O., Alonso M.V., Rios L.A., Chaves O.L., De Mello D.F.)"
VizieR,J/AJ/118/1131/table6,"Additional radial velocities ( Willmer C.N.A., Maia M.A.G., Mendes S.O., Alonso M.V., Rios L.A., Chaves O.L., De Mello D.F.)"
VizieR,J/AJ/118/1468/table3,"Cluster coordinates ( Dale D.A., Giovanelli R., Haynes M.P., Hardy E., Campusano L.E.)"
VizieR,J/AJ/118/1468/table4,"Galaxy spectroscopic parameters by cluster ( Dale D.A., Giovanelli R., Haynes M.P., Hardy E., Campusano L.E.)"
VizieR,J/AJ/118/1489/sample,"The SCII cluster sample: magnitudes offsets  and peculiar velocities ( Dale D.A., Giovanelli R., Haynes M.P., Campusano L.E., Hardy E.)"
VizieR,J/AJ/118/2014/table3,"Poor-cluster galaxies ( White R.A., Bliton M., Bhavsar S.P., Bornmann P., Burns J.O., Ledlow M.J., Loken C.)"
VizieR,J/AJ/119/2540/table2,"USNO sample ( Grazian A., Cristiani S., D'Odorico V., Omizzolo A., Pizzella A.)"
VizieR,J/AJ/119/2540/table3,"GSC sample ( Grazian A., Cristiani S., D'Odorico V., Omizzolo A., Pizzella A.)"
VizieR,J/AJ/119/2540/table4,"Other spectroscopic identifications ( Grazian A., Cristiani S., D'Odorico V., Omizzolo A., Pizzella A.)"
VizieR,J/AJ/119/2598/table3,"*Compiled data ( Sowards-Emmerd D., Smith J.A., McKay T.A., Sheldon E., Tucker D.L., Castander F.J.)"
VizieR,J/AJ/120/1/tables,"Data for the line-of-sight (tables 6-15) ( Adami C., Holden B.P., Castander F.J., Nichol R.C., Mazure A., Ulmer M.P., Postman M., Lubin L.M.)"
VizieR,J/AJ/120/2190/table1,"Redshifts and morphological classifications of red images of galaxies with 0.25 <z<0.60 ( van den Bergh S., Cohen J.G., Hogg D.W., Blandford R.)"
VizieR,J/AJ/120/2190/table2,"Redshifts and morphological classifications of infrared images of galaxies with 0.60<z<0.80 ( van den Bergh S., Cohen J.G., Hogg D.W., Blandford R.)"
VizieR,J/AJ/120/2190/table3,"Redshifts and morphological classifications of infrared images of galaxies with 0.80<z<1.20 ( van den Bergh S., Cohen J.G., Hogg D.W., Blandford R.)"
VizieR,J/AJ/121/2124/table2,"Pre-main-sequence stellar data ( Dolan C.J., Mathieu R.D.)"
VizieR,J/AJ/121/2895/redshift,Additions and corrections of  redhifts ( Cohen J.G.)
VizieR,J/AJ/121/66/table1,"List of Candidate Emission-Line Galaxies (ELGs) ( Salzer J.J., Gronwall C., Lipovetsky V.A., Kniazev A., Moody J.W., Boroson T.A., Thuan T.X., Izotov Y.I., Herrero J.L., Frattare L.M.)"
VizieR,J/AJ/121/66/table2,"List of 4{sigma} Candidate Emission-Line Galaxies (ELGs) ( Salzer J.J., Gronwall C., Lipovetsky V.A., Kniazev A., Moody J.W., Boroson T.A., Thuan T.X., Izotov Y.I., Herrero J.L., Frattare L.M.)"
VizieR,J/AJ/122/1718/table2,"SED catalog of 178 known galaxies in the central region of Abell 2634 ( Yuan Q., Zhou X., Chen J., Jiang Z., Ma J., Wu H., Xue S., Zhu J.)"
VizieR,J/AJ/122/2055/table1,"*Objects observed ( Gonzalez-Perez J.N., Kidger M.R., Martin-Luis F.)"
VizieR,J/AJ/122/518/table3,"LBQS-FIRST stellar matches ( Hewett P.C., Foltz C.B., Chaffee F.H.)"
VizieR,J/AJ/122/518/table4,"LBQS-FIRST non-stellar matches ( Hewett P.C., Foltz C.B., Chaffee F.H.)"
VizieR,J/AJ/122/598/table1,"Serendipitously detected galaxies in central HDF ( Dawson S., Stern D., Bunker A.J., Spinrad H., Dey A.)"
VizieR,J/AJ/122/598/table2,"Serendipitously detected galaxies outside central HDF ( Dawson S., Stern D., Bunker A.J., Spinrad H., Dey A.)"
VizieR,J/AJ/122/611/table1,"Classifications of Galaxies ( van den Bergh S., Cohen J.G., Crabbe C.)"
VizieR,J/AJ/122/621/table1,Morphological classifications for galaxies that have been observed spectroscopically ( van den Bergh S.)
VizieR,J/AJ/123/1200/table2,"Galaxies observed at the OPD 1.6m telescope used for calibration of ESO/APM R photographic data ( Caretta C.A., Maia M.A.G., Kawasaki W., Willmer C.N.A.)"
VizieR,J/AJ/123/1200/table3,"Cluster and Group Candidates Identified in Aquarius Region ( Caretta C.A., Maia M.A.G., Kawasaki W., Willmer C.N.A.)"
VizieR,J/AJ/123/2490/table3,"Wide Field Fibre Optic Spectrograph (WYFFOS) Results ( Perrett K.M., Bridges T.J., Hanes D.A., Irwin M.J., Brodie J.P., Carter D., Huchra J.P., Watson F.G.)"
VizieR,J/AJ/123/3018/table1,"3C and B2 non-Abell cluster radio galaxies ( Miller N.A., Ledlow M.J., Owen F.N., Hill J.M.)"
VizieR,J/AJ/123/578/table2,"The X-ray AGN sample ( Chen Y., He X.-T., Wu J.-H., Li Q.-K., Green R.F., Voges W.)"
VizieR,J/AJ/124/1118/table1,"116 White Dwarfs in Common Proper Motion Binary Systems ( Silvestri N.M., Oswalt T.D., Hawley S.L.)"
VizieR,J/AJ/124/1266/table3,"Spectroscopic data for A2199 ( Rines K., Geller M.J., Diaferio A., Mahdavi A., Mohr J.J., Wegner G.)"
VizieR,J/AJ/124/1266/table5,"Properties of systems associated with A2199 ( Rines K., Geller M.J., Diaferio A., Mahdavi A., Mohr J.J., Wegner G.)"
VizieR,J/AJ/124/1266/table6,"Properties of X-ray sources in A2197 field with optical counterparts ( Rines K., Geller M.J., Diaferio A., Mahdavi A., Mohr J.J., Wegner G.)"
VizieR,J/AJ/124/2351/table1,"3' sample: X-ray ( Bauer F.E., Alexander D.M., Brandt W.N., Hornschemeier A.E., Vignali C., Garmire G.P., Schneider D.P.)"
VizieR,J/AJ/124/2351/table2,"3' sample: 1.4GHz ( Bauer F.E., Alexander D.M., Brandt W.N., Hornschemeier A.E., Vignali C., Garmire G.P., Schneider D.P.)"
VizieR,J/AJ/124/2955/table1,"AERQS Southern Sample ( Grazian A., Omizzolo A., Corbally C., Cristiani S., Haehnelt M.G., Vanzella E.)"
VizieR,J/AJ/124/3042/table1,"NLS1s from the SDSS Early Data Release ( Williams R.J., Pogge R.W., Mathur S.)"
VizieR,J/AJ/124/3465/table2,"The ROSAT-KISS sample ( Stevenson S.L., Salzer J.J., Sarajedini V.L., Moran E.C.)"
VizieR,J/AJ/125/1107/LFR2003,"LFR2003 ( Labbe I., Franx M., Rudnick G., Foerster-Schreiber N.M., Rix H.-W., Moorwood A., Van Dokkum P.G., Van Der Werf P., Rottgering H., Van Starkenburg L., Van De Wel A., Kuijken K., Daddi E.)"
VizieR,J/AJ/125/1711/table1,"SDSS EDR BALQSO Catalog: Objects with 1.7<=z<=4.2 ( Reichard T.A., Richards G.T., Schneider D.P., Hall P.B., Tolea A., Krolik J.H., Tsvetanov Z., Vanden Berk D.E., York D.G., Knapp G.R., Gunn J.E., Brinkmann J.)"
VizieR,J/AJ/125/1711/table2,"Supplementary SDSS EDR BALQSO Catalog ( Reichard T.A., Richards G.T., Schneider D.P., Hall P.B., Tolea A., Krolik J.H., Tsvetanov Z., Vanden Berk D.E., York D.G., Knapp G.R., Gunn J.E., Brinkmann J.)"
VizieR,J/AJ/125/1817/table2a,"SDSS Early-Type Galaxies (SDSS ETG) Catalog: Observed Parameters (r* Band) ( Bernardi M., Sheth R.K., Annis J., et al.)"
VizieR,J/AJ/125/1817/table2b,"SDSS ETG Catalog: Observed Parameters (g* Band) ( Bernardi M., Sheth R.K., Annis J., et al.)"
VizieR,J/AJ/125/1817/table2c,"SDSS ETG Catalog: Observed Parameters (i* Band) ( Bernardi M., Sheth R.K., Annis J., et al.)"
VizieR,J/AJ/125/1817/table2d,"SDSS ETG Catalog: Observed Parameters (z* Band) ( Bernardi M., Sheth R.K., Annis J., et al.)"
VizieR,J/AJ/125/478/catalog,"Sample of Abell Cluster BCG Galaxies cluster  and their properties ( Laine S., Van Der Marel R.P., Lauer T.R., Postman M., O'Dea C.P., Owen F.N.)"
VizieR,J/AJ/126/119/table1,"Cluster sample ( Rizza E., Morrison G.E., Owen F.N., Ledlow M.J., Burns J.O., Hill J.)"
VizieR,J/AJ/126/119/table2,"Radio flux limits ( Rizza E., Morrison G.E., Owen F.N., Ledlow M.J., Burns J.O., Hill J.)"
VizieR,J/AJ/126/119/table3,"Radio Identifications ( Rizza E., Morrison G.E., Owen F.N., Ledlow M.J., Burns J.O., Hill J.)"
VizieR,J/AJ/126/119/table4,"Radio contamination estimates ( Rizza E., Morrison G.E., Owen F.N., Ledlow M.J., Burns J.O., Hill J.)"
VizieR,J/AJ/126/119/table5,"Concentration Index Results ( Rizza E., Morrison G.E., Owen F.N., Ledlow M.J., Burns J.O., Hill J.)"
VizieR,J/AJ/126/1208/table1,"HDFS objects with spectroscopic redshifts ( Sawicki M., Mallen-Ornelas G.)"
VizieR,J/AJ/126/1720/table1,"Double-peaked H{alpha} AGN sample: coordinates and apparent magnitudes ( Strateva I.V., Strauss M.A., Hao L., Schlegel D.J., Hall P.B., Gunn J.E., Li L.-X., Ivezic Z., Richards G.T., Zakamska N.L., Voges W., Anderson S.F., Lupton R.H., Schneider D.P., Brinkmann J., Nichol R.C.)"
VizieR,J/AJ/126/1720/table2,"Double-peaked H{alpha} auxiliary sample: coordinates and apparent magnitudes ( Strateva I.V., Strauss M.A., Hao L., Schlegel D.J., Hall P.B., Gunn J.E., Li L.-X., Ivezic Z., Richards G.T., Zakamska N.L., Voges W., Anderson S.F., Lupton R.H., Schneider D.P., Brinkmann J., Nichol R.C.)"
VizieR,J/AJ/126/2237/table1,"PMN/FSC Sample ( Drake C.L., McGregor P.J., Dopita M.A., Van Breugel W.J.M.)"
VizieR,J/AJ/126/2740/table1,"X-ray Properties of Nearby Abell Cluster Sample ( Ledlow M.J., Voges W., Owen F.N., Burns J.O.)"
VizieR,J/AJ/126/63/table1,"2MASS sample and measurements ( Hutchings J.B., Maddox N., Cutri R.M., Nelson B.O.)"
VizieR,J/AJ/126/632/table1a,"Optical/NIR Properties of the 2Ms CDF-N X-Ray Sample ( Barger A.J., Cowie L.L., Capak P., Alexander D.M., Bauer F.E., Fernandez E., Brandt W.N., Garmire G.P., Hornschemeier A.E.)"
VizieR,J/AJ/127/131/table1,"HDF NICMOS Mosaic (HNM) H_160_<24.0 Sample ( Stanford S.A., Dickinson M., Postman M., Ferguson H.C., Lucas R.A., Conselice C.J., Budavari T., Somerville R.)"
VizieR,J/AJ/127/156/agn,"Optical spectra, line measurements  and Luminosities of the Soft X-Ray AGN Sample ( Grupe D., Wills B.J., Leighly K.M., Meusinger H.)"
VizieR,J/AJ/127/1959/table3,"Optical and radio Properties of the radio emission-line galaxies (ELG) sample ( Van Duyne J., Beckerman E., Salzer J.J., Gronwall C., Thuan T.X., Condon J.J., Frattare L.M.)"
VizieR,J/AJ/127/2674/table3,"Candidate Sculptor group star clusters ( Olsen K.A.G., Miller B.W., Suntzeff N.B., Schommer R.A., Bright J.)"
VizieR,J/AJ/127/3235/table1,"Integrated Flux Densities of RBGS Interacting Galaxies ( Surace J.A., Sanders D.B., Mazzarella J.M.)"
VizieR,J/AJ/127/3456/table1,"Radial velocities in the Orion Nebula ( Doi T., O'Dell C.R., Hartigan P.)"
VizieR,J/AJ/127/646/table5,"All Galaxies with Secure Redshifts ( Francis P.J., Nelson B.O., Cutri R.M.)"
VizieR,J/AJ/128/1017/table1,"The Northern Sky Cluster Catalog Supplemental ( Lopes P.A.A., De Carvalho R.R., Gal R.R., Djorgovski S.G., Odewahn S.C., Mahabal A.A., Brunner R.J.)"
VizieR,J/AJ/128/245/table3,"M Giants with radial velocity data ( Majewski S.R., Kunkel W.E., Law D.R., Patterson R.J., Polak A.A., Rocha-Pinto H.J., Crane J.D., Frinchaboy P.M., Hummels C.B., Johnston K.V., Rhee J., Skrutskie M.F., Weinberg M.)"
VizieR,J/AJ/129/1832/table8,"Additional group member candidates not included in our sample ( Grutzbauch R., Kelm B., Focardi P., Trinchieri G., Rampazzo R., Zeilinger W.W.)"
VizieR,J/AJ/129/2542/posBL,"Possible BL Lac candidates ( Collinge M.J., Strauss M.A., Hall P.B., Ivezic Z., Munn J.A., Schlegel D.J., Zakamska N.L., Anderson S.F., Harris H.C., Richards G.T., Schneider D.P., Voges W., York D.G., Margon B., Brinkmann J.)"
VizieR,J/AJ/129/2542/proBL,"Probable BL Lac candidates ( Collinge M.J., Strauss M.A., Hall P.B., Ivezic Z., Munn J.A., Schlegel D.J., Zakamska N.L., Anderson S.F., Harris H.C., Richards G.T., Schneider D.P., Voges W., York D.G., Margon B., Brinkmann J.)"
VizieR,J/AJ/129/2542/table5,"Potential radio-weak BL Lac candidates ( Collinge M.J., Strauss M.A., Hall P.B., Ivezic Z., Munn J.A., Schlegel D.J., Zakamska N.L., Anderson S.F., Harris H.C., Richards G.T., Schneider D.P., Voges W., York D.G., Margon B., Brinkmann J.)"
VizieR,J/AJ/129/31/A2125,"Multiwavelength results for Abell 2125 ( Owen F.N., Ledlow M.J., Keel W.C., Wang Q.D., Morrison G.E.)"
VizieR,J/AJ/130/1065/table7,"Sculptor members ( Coleman M.G., Da Costa G.S., Bland-hawthorn J.)"
VizieR,J/AJ/130/1324/table2,"Imaging and spectroscopic properties of emission-line objects ( Drozdovsky I., Yan L., Chen H.-W., Stern D., Kennicutt R.JR, Spinrad H., Dawson S.)"
VizieR,J/AJ/130/1345/table2,"CORALS QSO magnitudes ( Ellison S.L., Hall P.B., Lira P.)"
VizieR,J/AJ/130/1389/mojave,"Observed sources, image parameters, and jet properties from the MOJAVE survey (tables 1, 3 and 4 of the paper) ( Lister M.L., Homan D.C.)"
VizieR,J/AJ/130/1418/table1,"Sample and parameters of maps shown in Figs. 1-15 ( Jorstad S.G., Marscher A.P., Lister M.L., Stirling A.M., Cawthorne T.V., Gear W.K., Gomez J.L., Stevens J.A., Smith P.S., Forster J.R., Robson E.I.)"
